Store,Year,Month,Date,Day Part,Table Type,Net Sales,# Trans,Avg / Trans,# Guests,Avg / Guest,# Tables,Avg / Table,# Guest / Trans,# Guest / Table
,,,31,08:00 - 08:14,Cashier,38.18,6,6.36,6,6.36,6,6.36,1.0,1.0
,,,31,08:15 - 08:29,Cashier,38.72,6,6.45,6,6.45,6,6.45,1.0,1.0
,,,31,08:30 - 08:44,Cashier,32.76,2,16.38,2,16.38,2,16.38,1.0,1.0
,,,31,08:45 - 08:59,Cashier,36.29,6,6.05,6,6.05,6,6.05,1.0,1.0
,,,31,09:00 - 09:14,Cashier,7.7,2,3.85,2,3.85,2,3.85,1.0,1.0
,,,31,09:15 - 09:29,Cashier,70.03,15,4.67,15,4.67,15,4.67,1.0,1.0
,,,31,09:30 - 09:44,Cashier,39.62,7,5.66,7,5.66,7,5.66,1.0,1.0
,,,31,09:45 - 09:59,Cashier,17.94,4,4.49,4,4.49,4,4.49,1.0,1.0
,,,31,10:00 - 10:14,Cashier,96.32,17,5.67,17,5.67,17,5.67,1.0,1.0
,,,31,10:15 - 10:29,Cashier,82.06,12,6.84,12,6.84,12,6.84,1.0,1.0
,,,31,10:30 - 10:44,Cashier,59.23,11,5.38,11,5.38,11,5.38,1.0,1.0
,,,31,10:45 - 10:59,Cashier,34.88,6,5.81,6,5.81,6,5.81,1.0,1.0
,,,31,11:00 - 11:14,Cashier,11.19,3,3.73,3,3.73,3,3.73,1.0,1.0
,,,31,11:15 - 11:29,Cashier,18.83,4,4.71,4,4.71,4,4.71,1.0,1.0
,,,31,11:30 - 11:44,Cashier,93.29,12,7.77,12,7.77,12,7.77,1.0,1.0
,,,31,11:45 - 11:59,Cashier,17.4,4,4.35,4,4.35,4,4.35,1.0,1.0
,,,31,12:00 - 12:14,Cashier,52.92,10,5.29,10,5.29,10,5.29,1.0,1.0
,,,31,12:15 - 12:29,Cashier,67.45,13,5.19,13,5.19,13,5.19,1.0,1.0
,,,31,12:30 - 12:44,Cashier,58.36,9,6.48,9,6.48,9,6.48,1.0,1.0
,,,31,12:45 - 12:59,Cashier,39.44,6,6.57,6,6.57,6,6.57,1.0,1.0
,,,31,13:00 - 13:14,Cashier,36.49,6,6.08,6,6.08,6,6.08,1.0,1.0
,,,31,13:15 - 13:29,Cashier,24.54,8,3.07,8,3.07,8,3.07,1.0,1.0
,,,31,13:30 - 13:44,Cashier,33.8,5,6.76,5,6.76,5,6.76,1.0,1.0
,,,31,13:45 - 13:59,Cashier,19.0,4,4.75,4,4.75,4,4.75,1.0,1.0
,,,31,14:00 - 14:14,Cashier,25.48,5,5.1,5,5.1,5,5.1,1.0,1.0
,,,31,14:15 - 14:29,Cashier,35.57,8,4.45,8,4.45,8,4.45,1.0,1.0
,,,31,14:30 - 14:44,Cashier,21.95,5,4.39,5,4.39,5,4.39,1.0,1.0
,,,31,14:45 - 14:59,Cashier,23.74,3,7.91,3,7.91,3,7.91,1.0,1.0
,,,31,---,---,1133.18,199,5.69,199,5.69,199,5.69,1.0,1.0
,,3,---,---,---,12290.42,2247,5.47,2244,5.48,2247,5.47,1.0,1.0
,2022,---,---,---,---,27240.93,4858,5.61,4854,5.61,4858,5.61,1.0,1.0
UW Dining,---,---,---,---,---,27240.93,4858,5.61,4854,5.61,4858,5.61,1.0,1.0
Grand Total,---,---,---,---,---,27240.93,4858,5.61,4854,5.61,4858,5.61,1.0,1.0
