Store,Year,Month,Date,Day Part,Table Type,Net Sales,# Trans,Avg / Trans,# Guests,Avg / Guest,# Tables,Avg / Table,# Guest / Trans,# Guest / Table
UW Dining,2022,2,1,07:30 - 07:44,Cashier,10.7,2,5.35,2,5.35,2,5.35,1,1
,,,,07:45 - 07:59,Cashier,6.7,2,3.35,2,3.35,2,3.35,1,1
,,,,08:00 - 08:14,Cashier,7.45,1,7.45,1,7.45,1,7.45,1,1
,,,,08:15 - 08:29,Cashier,31.14,7,4.45,7,4.45,7,4.45,1,1
,,,,08:30 - 08:44,Cashier,9.25,2,4.63,2,4.63,2,4.63,1,1
,,,,08:45 - 08:59,Cashier,12.95,3,4.32,3,4.32,3,4.32,1,1
,,,,09:00 - 09:14,Cashier,18.3,4,4.58,4,4.58,4,4.58,1,1
,,,,09:15 - 09:29,Cashier,33.33,5,6.67,5,6.67,5,6.67,1,1
,,,,09:30 - 09:44,Cashier,49.33,6,8.22,6,8.22,6,8.22,1,1
,,,,09:45 - 09:59,Cashier,18.95,4,4.74,4,4.74,4,4.74,1,1
,,,,10:00 - 10:14,Cashier,25.38,5,5.08,5,5.08,5,5.08,1,1
,,,,10:15 - 10:29,Cashier,38.13,6,6.36,6,6.36,6,6.36,1,1
,,,,10:30 - 10:44,Cashier,72.03,10,7.2,10,7.2,10,7.2,1,1
,,,,10:45 - 10:59,Cashier,17.65,5,3.53,4,4.41,5,3.53,0.8,0.8
,,,,11:00 - 11:14,Cashier,15.95,5,3.19,5,3.19,5,3.19,1,1
,,,,11:15 - 11:29,Cashier,36.49,7,5.21,7,5.21,7,5.21,1,1
,,,,11:30 - 11:44,Cashier,104.64,14,7.47,14,7.47,14,7.47,1,1
,,,,11:45 - 11:59,Cashier,72.86,10,7.29,10,7.29,10,7.29,1,1
,,,,12:00 - 12:14,Cashier,48.04,8,6,8,6,8,6,1,1
,,,,12:15 - 12:29,Cashier,62.86,9,6.98,9,6.98,9,6.98,1,1
,,,,12:30 - 12:44,Cashier,71.45,8,8.93,8,8.93,8,8.93,1,1
,,,,12:45 - 12:59,Cashier,56.56,9,6.28,9,6.28,9,6.28,1,1
,,,,13:00 - 13:14,Cashier,38.57,7,5.51,7,5.51,7,5.51,1,1
,,,,13:15 - 13:29,Cashier,55.78,10,5.58,10,5.58,10,5.58,1,1
,,,,13:30 - 13:44,Cashier,81.49,9,9.05,9,9.05,9,9.05,1,1
,,,,13:45 - 13:59,Cashier,11.45,2,5.72,2,5.72,2,5.72,1,1
,,,,14:00 - 14:14,Cashier,18.14,4,4.54,4,4.54,4,4.54,1,1
,,,,14:15 - 14:29,Cashier,29.98,5,6,5,6,5,6,1,1
,,,,14:30 - 14:44,Cashier,14.45,4,3.61,4,3.61,4,3.61,1,1
,,,,14:45 - 14:59,Cashier,29.64,4,7.41,4,7.41,4,7.41,1,1
,,,,15:00 - 15:14,Cashier,18.44,4,4.61,4,4.61,4,4.61,1,1
,,,,15:15 - 15:29,Cashier,36.19,7,5.17,7,5.17,7,5.17,1,1
,,,1,---,---,1154.27,188,6.14,187,6.17,188,6.14,0.99,0.99
,,,2,07:45 - 07:59,Cashier,8.54,1,8.54,1,8.54,1,8.54,1,1
,,,,08:15 - 08:29,Cashier,25.5,3,8.5,3,8.5,3,8.5,1,1
,,,,08:30 - 08:44,Cashier,9.29,2,4.64,2,4.64,2,4.64,1,1
,,,,08:45 - 08:59,Cashier,3.25,1,3.25,1,3.25,1,3.25,1,1
,,,,09:00 - 09:14,Cashier,15.04,3,5.01,3,5.01,3,5.01,1,1
,,,,09:15 - 09:29,Cashier,22.75,4,5.69,4,5.69,4,5.69,1,1
,,,,09:30 - 09:44,Cashier,7.45,1,7.45,1,7.45,1,7.45,1,1
,,,,09:45 - 09:59,Cashier,20.24,5,4.05,5,4.05,5,4.05,1,1
,,,,10:00 - 10:14,Cashier,34.92,6,5.82,6,5.82,6,5.82,1,1
,,,,10:15 - 10:29,Cashier,51.89,9,5.77,9,5.77,9,5.77,1,1
,,,,10:30 - 10:44,Cashier,81.3,13,6.25,13,6.25,13,6.25,1,1
,,,,10:45 - 10:59,Cashier,32.29,6,5.38,6,5.38,6,5.38,1,1
,,,,11:00 - 11:14,Cashier,44.33,7,6.33,7,6.33,7,6.33,1,1
,,,,11:15 - 11:29,Cashier,36.34,6,6.06,6,6.06,6,6.06,1,1
,,,,11:30 - 11:44,Cashier,59.19,6,9.87,6,9.87,6,9.87,1,1
,,,,11:45 - 11:59,Cashier,76.07,10,7.61,10,7.61,10,7.61,1,1
,,,,12:00 - 12:14,Cashier,49.26,7,7.04,7,7.04,7,7.04,1,1
,,,,12:15 - 12:29,Cashier,35.35,5,7.07,5,7.07,5,7.07,1,1
,,,,12:30 - 12:44,Cashier,83.49,12,6.96,12,6.96,12,6.96,1,1
,,,,12:45 - 12:59,Cashier,88.85,9,9.87,9,9.87,9,9.87,1,1
,,,,13:00 - 13:14,Cashier,28.78,4,7.2,4,7.2,4,7.2,1,1
,,,,13:15 - 13:29,Cashier,26.32,4,6.58,4,6.58,4,6.58,1,1
,,,,13:30 - 13:44,Cashier,61.02,8,7.63,8,7.63,8,7.63,1,1
,,,,13:45 - 13:59,Cashier,75.42,11,6.86,11,6.86,11,6.86,1,1
,,,,14:00 - 14:14,Cashier,45.28,6,7.55,6,7.55,6,7.55,1,1
,,,,14:15 - 14:29,Cashier,75.83,9,8.43,9,8.43,9,8.43,1,1
,,,,14:30 - 14:44,Cashier,58.63,12,4.89,12,4.89,12,4.89,1,1
,,,,14:45 - 14:59,Cashier,47.33,8,5.92,8,5.92,8,5.92,1,1
,,,,15:00 - 15:14,Cashier,28.08,4,7.02,4,7.02,4,7.02,1,1
,,,,15:15 - 15:29,Cashier,50.74,7,7.25,7,7.25,7,7.25,1,1
,,,,15:30 - 15:44,Cashier,23.73,5,4.75,5,4.75,5,4.75,1,1
,,,2,---,---,1306.5,194,6.73,194,6.73,194,6.73,1,1
,,,3,07:45 - 07:59,Cashier,11,2,5.5,2,5.5,2,5.5,1,1
,,,,08:00 - 08:14,Cashier,11.85,3,3.95,3,3.95,3,3.95,1,1
,,,,08:15 - 08:29,Cashier,20.95,3,6.98,3,6.98,3,6.98,1,1
,,,,08:30 - 08:44,Cashier,22.7,5,4.54,5,4.54,5,4.54,1,1
,,,,08:45 - 08:59,Cashier,18.89,4,4.72,4,4.72,4,4.72,1,1
,,,,09:00 - 09:14,Cashier,12.5,2,6.25,2,6.25,2,6.25,1,1
,,,,09:15 - 09:29,Cashier,12.9,2,6.45,2,6.45,2,6.45,1,1
,,,,09:30 - 09:44,Cashier,41.25,5,8.25,5,8.25,5,8.25,1,1
,,,,09:45 - 09:59,Cashier,57.81,9,6.42,9,6.42,9,6.42,1,1
,,,,10:00 - 10:14,Cashier,56.84,10,5.68,10,5.68,10,5.68,1,1
,,,,10:15 - 10:29,Cashier,51.23,7,7.32,7,7.32,7,7.32,1,1
,,,,10:30 - 10:44,Cashier,41.89,8,5.24,8,5.24,8,5.24,1,1
,,,,10:45 - 10:59,Cashier,27,4,6.75,4,6.75,4,6.75,1,1
,,,,11:00 - 11:14,Cashier,43.52,4,10.88,4,10.88,4,10.88,1,1
,,,,11:15 - 11:29,Cashier,35.84,5,7.17,5,7.17,5,7.17,1,1
,,,,11:30 - 11:44,Cashier,140.54,17,8.27,17,8.27,17,8.27,1,1
,,,,11:45 - 11:59,Cashier,58.36,8,7.29,7,8.34,8,7.29,0.88,0.88
,,,,12:00 - 12:14,Cashier,33.04,5,6.61,5,6.61,5,6.61,1,1
,,,,12:15 - 12:29,Cashier,81.49,13,6.27,13,6.27,13,6.27,1,1
,,,,12:30 - 12:44,Cashier,115.53,13,8.89,13,8.89,13,8.89,1,1
,,,,12:45 - 12:59,Cashier,53.58,7,7.65,7,7.65,7,7.65,1,1
,,,,13:00 - 13:14,Cashier,42.27,9,4.7,9,4.7,9,4.7,1,1
,,,,13:15 - 13:29,Cashier,58.92,10,5.89,10,5.89,10,5.89,1,1
,,,,13:30 - 13:44,Cashier,27.79,4,6.95,4,6.95,4,6.95,1,1
,,,,13:45 - 13:59,Cashier,31.23,8,3.9,8,3.9,8,3.9,1,1
,,,,14:00 - 14:14,Cashier,4.09,2,2.04,2,2.04,2,2.04,1,1
,,,,14:15 - 14:29,Cashier,27.54,6,4.59,6,4.59,6,4.59,1,1
,,,,14:30 - 14:44,Cashier,37.83,7,5.4,7,5.4,7,5.4,1,1
,,,,14:45 - 14:59,Cashier,47.69,7,6.81,7,6.81,7,6.81,1,1
,,,,15:00 - 15:14,Cashier,9.8,1,9.8,1,9.8,1,9.8,1,1
,,,,15:15 - 15:29,Cashier,17.78,3,5.93,3,5.93,3,5.93,1,1
,,,,15:30 - 15:44,Cashier,4.25,1,4.25,1,4.25,1,4.25,1,1
,,,3,---,---,1257.9,194,6.48,193,6.52,194,6.48,0.99,0.99
,,,4,07:45 - 07:59,Cashier,6.2,1,6.2,1,6.2,1,6.2,1,1
,,,,08:00 - 08:14,Cashier,10.45,2,5.22,2,5.22,2,5.22,1,1
,,,,08:15 - 08:29,Cashier,9.59,2,4.79,2,4.79,2,4.79,1,1
,,,,08:30 - 08:44,Cashier,3.95,1,3.95,1,3.95,1,3.95,1,1
,,,,08:45 - 08:59,Cashier,40.62,6,6.77,6,6.77,6,6.77,1,1
,,,,09:00 - 09:14,Cashier,6.2,2,3.1,2,3.1,2,3.1,1,1
,,,,09:15 - 09:29,Cashier,59.38,9,6.6,9,6.6,9,6.6,1,1
,,,,09:30 - 09:44,Cashier,39.2,7,5.6,7,5.6,7,5.6,1,1
,,,,09:45 - 09:59,Cashier,18.49,3,6.16,3,6.16,3,6.16,1,1
,,,,10:00 - 10:14,Cashier,15.45,3,5.15,3,5.15,3,5.15,1,1
,,,,10:15 - 10:29,Cashier,47.67,6,7.95,6,7.95,6,7.95,1,1
,,,,10:30 - 10:44,Cashier,28.99,5,5.8,5,5.8,5,5.8,1,1
,,,,10:45 - 10:59,Cashier,23.35,4,5.84,4,5.84,4,5.84,1,1
,,,,11:00 - 11:14,Cashier,2.45,1,2.45,1,2.45,1,2.45,1,1
,,,,11:15 - 11:29,Cashier,106.6,14,7.61,14,7.61,14,7.61,1,1
,,,,11:30 - 11:44,Cashier,67.51,10,6.75,10,6.75,10,6.75,1,1
,,,,11:45 - 11:59,Cashier,45.29,6,7.55,6,7.55,6,7.55,1,1
,,,,12:00 - 12:14,Cashier,47.41,6,7.9,6,7.9,6,7.9,1,1
,,,,12:15 - 12:29,Cashier,51.3,6,8.55,6,8.55,6,8.55,1,1
,,,,12:30 - 12:44,Cashier,107.86,14,7.7,14,7.7,14,7.7,1,1
,,,,12:45 - 12:59,Cashier,30.87,4,7.72,4,7.72,4,7.72,1,1
,,,,13:00 - 13:14,Cashier,31.17,4,7.79,4,7.79,4,7.79,1,1
,,,,13:15 - 13:29,Cashier,42.33,10,4.23,10,4.23,10,4.23,1,1
,,,,13:30 - 13:44,Cashier,121.24,14,8.66,14,8.66,14,8.66,1,1
,,,,13:45 - 13:59,Cashier,60.03,7,8.58,7,8.58,7,8.58,1,1
,,,,14:00 - 14:14,Cashier,20.09,4,5.02,4,5.02,4,5.02,1,1
,,,,14:15 - 14:29,Cashier,68.17,9,7.57,9,7.57,9,7.57,1,1
,,,,14:30 - 14:44,Cashier,24.84,3,8.28,3,8.28,3,8.28,1,1
,,,,14:45 - 14:59,Cashier,20.64,5,4.13,5,4.13,5,4.13,1,1
,,,,15:00 - 15:14,Cashier,11.79,1,11.79,1,11.79,1,11.79,1,1
,,,,15:15 - 15:29,Cashier,14.7,3,4.9,3,4.9,3,4.9,1,1
,,,4,---,---,1183.83,172,6.88,172,6.88,172,6.88,1,1
,,,7,07:45 - 07:59,Cashier,8.4,2,4.2,2,4.2,2,4.2,1,1
,,,,08:00 - 08:14,Cashier,5.95,1,5.95,1,5.95,1,5.95,1,1
,,,,08:15 - 08:29,Cashier,23.79,3,7.93,3,7.93,3,7.93,1,1
,,,,08:30 - 08:44,Cashier,18.35,5,3.67,5,3.67,5,3.67,1,1
,,,,08:45 - 08:59,Cashier,2.59,1,2.59,1,2.59,1,2.59,1,1
,,,,09:00 - 09:14,Cashier,39.3,5,7.86,5,7.86,5,7.86,1,1
,,,,09:15 - 09:29,Cashier,64.18,12,5.35,12,5.35,12,5.35,1,1
,,,,09:30 - 09:44,Cashier,16.75,3,5.58,3,5.58,3,5.58,1,1
,,,,09:45 - 09:59,Cashier,16.25,3,5.42,3,5.42,3,5.42,1,1
,,,,10:00 - 10:14,Cashier,15.05,3,5.02,3,5.02,3,5.02,1,1
,,,,10:15 - 10:29,Cashier,35.15,7,5.02,7,5.02,7,5.02,1,1
,,,,10:30 - 10:44,Cashier,52.4,7,7.49,7,7.49,7,7.49,1,1
,,,,10:45 - 10:59,Cashier,20.94,4,5.24,4,5.24,4,5.24,1,1
,,,,11:00 - 11:14,Cashier,58.85,7,8.41,7,8.41,7,8.41,1,1
,,,,11:15 - 11:29,Cashier,43.13,7,6.16,7,6.16,7,6.16,1,1
,,,,11:30 - 11:44,Cashier,108.76,16,6.8,16,6.8,16,6.8,1,1
,,,,11:45 - 11:59,Cashier,12.53,2,6.26,2,6.26,2,6.26,1,1
,,,,12:00 - 12:14,Cashier,39.58,6,6.6,6,6.6,6,6.6,1,1
,,,,12:15 - 12:29,Cashier,97.32,11,8.85,11,8.85,11,8.85,1,1
,,,,12:30 - 12:44,Cashier,44.14,6,7.36,6,7.36,6,7.36,1,1
,,,,12:45 - 12:59,Cashier,13.04,2,6.52,2,6.52,2,6.52,1,1
,,,,13:00 - 13:14,Cashier,32.54,4,8.13,4,8.13,4,8.13,1,1
,,,,13:15 - 13:29,Cashier,80.76,11,7.34,11,7.34,11,7.34,1,1
,,,,13:30 - 13:44,Cashier,82.17,10,8.22,10,8.22,10,8.22,1,1
,,,,13:45 - 13:59,Cashier,36.65,6,6.11,6,6.11,6,6.11,1,1
,,,,14:00 - 14:14,Cashier,27.14,5,5.43,5,5.43,5,5.43,1,1
,,,,14:15 - 14:29,Cashier,62.9,10,6.29,10,6.29,10,6.29,1,1
,,,,14:30 - 14:44,Cashier,27.79,5,5.56,5,5.56,5,5.56,1,1
,,,,14:45 - 14:59,Cashier,38.07,5,7.61,5,7.61,5,7.61,1,1
,,,,15:00 - 15:14,Cashier,17.44,4,4.36,4,4.36,4,4.36,1,1
,,,,15:15 - 15:29,Cashier,21.86,6,3.64,6,3.64,6,3.64,1,1
,,,,15:30 - 15:44,Cashier,4.25,1,4.25,1,4.25,1,4.25,1,1
,,,7,---,---,1168.02,180,6.49,180,6.49,180,6.49,1,1
,,,8,08:00 - 08:14,Cashier,6.75,1,6.75,1,6.75,1,6.75,1,1
,,,,08:15 - 08:29,Cashier,35.65,6,5.94,6,5.94,6,5.94,1,1
,,,,08:30 - 08:44,Cashier,11.25,2,5.63,2,5.63,2,5.63,1,1
,,,,08:45 - 08:59,Cashier,10,3,3.33,2,5,3,3.33,0.67,0.67
,,,,09:00 - 09:14,Cashier,16.75,3,5.58,3,5.58,3,5.58,1,1
,,,,09:15 - 09:29,Cashier,54.42,6,9.07,6,9.07,6,9.07,1,1
,,,,09:30 - 09:44,Cashier,27.35,6,4.56,6,4.56,6,4.56,1,1
